file,main_category,sub_category,색상,소재,기장,디테일,핏,소매기장,넥라인,프린트,옷깃,old_type_id,type_id
501625_2.png,하의,청바지,네이비,['데님'],발목,['단추',,,,,,3,3
501695_2.png,하의,청바지,스카이블루,['데님'],맥시,['단추',,,,,,3,3
5141_2.png,하의,청바지,베이지,['데님'],발목,,루즈,,,['무지'],,3,3
521166_2.png,하의,팬츠,스카이블루,['데님'],니렝스,['스트링',,,,,,3,3
1070011_2.png,하의,청바지,블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
1113760_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],노멀,,,,,3,3
1125435_2.png,하의,팬츠,화이트,['데님'],미니,,노멀,,,['무지'],,3,3
1184449_2.png,하의,청바지,네이비,['데님'],발목,['디스트로이드',,,,,,3,3
1212033_2.png,하의,청바지,블랙,['데님'],발목,,와이드,,,['무지'],,3,3
1212093_2.png,하의,청바지,블루,['데님'],발목,['포켓'],루즈,,,['무지'],,3,3
1212103_2.png,하의,청바지,블루,['데님'],발목,['포켓'],루즈,,,['무지'],,3,3
1218794_2.png,하의,스커트,스카이블루,['데님'],미디,['리본',,,,,,3,3
1241781_3.png,원피스,점프수트,스카이블루,['데님'],맥시,['포켓'],루즈,민소매,스퀘어넥,['무지'],,3,3
215212_2.png,하의,팬츠,화이트,['데님'],발목,['롤업'],스키니,,,['무지'],,3,3
365937_2.png,하의,스커트,블루,['데님'],미디,['슬릿',,,,,,3,3
485505_2.png,하의,청바지,블루,['데님'],미니,,노멀,,,['무지'],,3,3
700029_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
930912_2.png,하의,청바지,네이비,['데님'],발목,['포켓'],벨보텀,,,['무지'],,3,3
963043_2.png,하의,청바지,블루,['데님'],발목,['포켓'],노멀,,,['무지'],,3,3
963053_2.png,하의,청바지,블루,['데님'],발목,['포켓'],노멀,,,['무지'],,3,3
1025159_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,['무지'],,3,3
1028164_2.png,하의,청바지,네이비,['데님'],발목,['디스트로이드',,,,,,3,3
1068077_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
1081215_2.png,하의,청바지,화이트,['데님'],발목,,노멀,,,['무지'],,3,3
1105678_2.png,하의,팬츠,브라운,['데님'],발목,,스키니,,,['무지'],,3,3
1105688_2.png,하의,팬츠,브라운,['데님'],발목,,스키니,,,['무지'],,3,3
1129577_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
477474_2.png,하의,청바지,블루,['데님'],발목,['스티치'],스키니,,,['무지'],,3,3
48780_2.png,하의,팬츠,화이트,['데님'],발목,,벨보텀,,,['무지'],,3,3
61420_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],노멀,,,,,3,3
689864_2.png,하의,청바지,블루,['데님'],미디,['롤업'],노멀,,,['무지'],,3,3
70196_2.png,하의,청바지,블랙,['데님'],발목,,루즈,,,['무지'],,3,3
843907_2.png,하의,팬츠,블랙,['데님'],발목,,스키니,,,['무지'],,3,3
855030_2.png,하의,청바지,스카이블루,['데님'],맥시,['슬릿'],와이드,,,['무지'],,3,3
863545_2.png,하의,청바지,화이트,['데님'],발목,,스키니,,,['무지'],,3,3
922573_2.png,하의,팬츠,베이지,['데님'],발목,,루즈,,,['무지'],,3,3
926917_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
937426_2.png,하의,청바지,스카이블루,['데님'],발목,['포켓'],벨보텀,,,['무지'],,3,3
937436_2.png,하의,청바지,스카이블루,['데님'],발목,['포켓'],벨보텀,,,['무지'],,3,3
937446_2.png,하의,청바지,스카이블루,['데님'],발목,['포켓'],벨보텀,,,['무지'],,3,3
937456_2.png,하의,청바지,스카이블루,['데님'],발목,['포켓'],벨보텀,,,['무지'],,3,3
966550_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,,,3,3
994046_2.png,하의,청바지,스카이블루,['데님'],발목,,스키니,,,,,3,3
994056_2.png,하의,청바지,스카이블루,['데님'],발목,,스키니,,,,,3,3
1049777_2.png,하의,청바지,네이비,['데님'],발목,,벨보텀,,,['무지'],,3,3
1212423_2.png,하의,청바지,네이비,['데님'],발목,['롤업'],루즈,,,['그래픽'],,3,3
1345789_2.png,하의,청바지,네이비,['데님'],발목,['자수',,,,,,3,3
1346299_2.png,하의,청바지,네이비,['데님'],발목,['스트링',,,,,,3,3
1346309_2.png,하의,청바지,네이비,['데님'],발목,['스트링',,,,,,3,3
372076_2.png,하의,스커트,스카이블루,['데님'],미디,['셔링'],루즈,,,['무지'],,3,3
527053_2.png,하의,스커트,네이비,['데님'],발목,['슬릿'],노멀,,,['무지'],,3,3
809735_2.png,하의,스커트,블루,['데님'],니렝스,['슬릿'],스키니,,,['무지'],,3,3
997088_2.png,하의,청바지,블루,['데님'],미디,['스트링',,,,,,3,3
997098_2.png,하의,청바지,블루,['데님'],미디,['스티치',,,,,,3,3
1058311_2.png,하의,청바지,네이비,['데님'],발목,,벨보텀,,,['무지'],,3,3
1100186_2.png,하의,청바지,블루,['데님'],발목,['포켓',,,,,,3,3
1119637_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
1119667_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
1148227_2.png,하의,청바지,스카이블루,['데님'],발목,['패치워크'],와이드,,,['무지'],,3,3
1209246_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
1209256_2.png,하의,청바지,스카이블루,['데님'],맥시,,와이드,,,['무지'],,3,3
1211793_2.png,하의,청바지,블루,['데님'],맥시,,와이드,,,['무지'],,3,3
1211983_2.png,하의,청바지,스카이블루,['데님'],발목,['리본',,,,,,3,3
1212003_2.png,하의,청바지,블루,['데님'],발목,['롤업'],노멀,,,['무지'],,3,3
1262114_2.png,하의,팬츠,화이트,['데님'],발목,['셔링'],루즈,,,['무지'],,3,3
1269181_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
204613_2.png,하의,청바지,네이비,['데님'],발목,,루즈,,,['무지'],,3,3
204629_2.png,하의,청바지,네이비,['데님'],발목,,루즈,,,['무지'],,3,3
499760_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,['무지'],,3,3
500020_2.png,하의,청바지,블루,['데님'],발목,['패치워크',,,,,,3,3
500070_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드',,,,,,3,3
519566_2.png,하의,청바지,블루,['데님'],발목,['포켓'],노멀,,,['무지'],,3,3
61296_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드',,,,,,3,3
66756_2.png,하의,팬츠,블랙,['데님'],,,노멀,,,['무지'],,3,3
716567_3.png,원피스,점프수트,스카이블루,['데님'],,['단추',,,,,,3,3
732576_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],벨보텀,,,['무지'],,3,3
958877_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
965057_2.png,하의,청바지,네이비,['데님'],발목,,노멀,,,['무지'],,3,3
1029880_4.png,아우터,재킷,네이비,['데님'],노말,"['단추', '스티치']",오버사이즈,긴팔,라운드넥,['무지'],셔츠칼라,3,3
1034189_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],루즈,,,['무지'],,3,3
384388_2.png,하의,팬츠,블랙,['데님'],미니,"['프린지', '자수']",노멀,,,,,3,3
592138_2.png,하의,팬츠,블랙,['데님'],발목,,스키니,,,['무지'],,3,3
976408_2.png,하의,청바지,블루,['데님'],맥시,,벨보텀,,,['무지'],,3,3
1001296_2.png,하의,청바지,화이트,['데님'],발목,,스키니,,,['무지'],,3,3
1001656_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
1003931_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,['무지'],,3,3
1003941_2.png,하의,청바지,,['데님'],발목,,스키니,,,['무지'],,3,3
1022119_2.png,하의,팬츠,화이트,['데님'],발목,,스키니,,,,,3,3
1022129_2.png,하의,팬츠,화이트,['데님'],발목,,스키니,,,,,3,3
1022709_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
1022719_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
1022729_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
1022739_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
1022929_2.png,하의,청바지,화이트,['데님'],미디,,벨보텀,,,['무지'],,3,3
1022939_2.png,하의,청바지,화이트,['데님'],미디,,벨보텀,,,['무지'],,3,3
1023129_2.png,하의,청바지,블루,['데님'],발목,['포켓'],노멀,,,['무지'],,3,3
1028344_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
1038896_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
1038906_2.png,하의,청바지,스카이블루,['데님'],발목,,스키니,,,['무지'],,3,3
1039356_2.png,하의,팬츠,블랙,['데님'],발목,,스키니,,,['무지'],,3,3
1059063_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
1062532_2.png,하의,청바지,스카이블루,['데님'],발목,['포켓',,,,,,3,3
1063762_2.png,하의,스커트,블랙,['데님'],미니,,노멀,,,['무지'],,3,3
1063772_2.png,하의,스커트,블랙,['데님'],미니,,노멀,,,['무지'],,3,3
1065435_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
1106168_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드',,,,,,3,3
1116506_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
1117967_2.png,하의,청바지,블랙,['데님'],발목,,스키니,,,['무지'],,3,3
1117977_2.png,하의,청바지,블랙,['데님'],발목,,스키니,,,['무지'],,3,3
1117987_2.png,하의,청바지,블랙,['데님'],발목,,스키니,,,['무지'],,3,3
1118517_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
1120067_2.png,하의,청바지,블랙,['데님'],발목,,벨보텀,,,['무지'],,3,3
1120077_2.png,하의,청바지,블랙,['데님'],발목,,벨보텀,,,['무지'],,3,3
1120207_2.png,하의,청바지,블랙,['데님'],발목,,벨보텀,,,['무지'],,3,3
1120237_2.png,하의,청바지,블랙,['데님'],발목,,벨보텀,,,['무지'],,3,3
1120508_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
1122199_2.png,하의,청바지,네이비,['데님'],발목,['비대칭'],노멀,,,['무지'],,3,3
1122479_2.png,하의,청바지,블루,['데님'],발목,['컷아웃'],벨보텀,,,['무지'],,3,3
1123911_2.png,하의,청바지,블루,['데님'],미니,,노멀,,,['무지'],,3,3
1126240_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
1126380_2.png,하의,청바지,블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
114900_2.png,하의,청바지,스카이블루,['데님'],발목,['지퍼',,,,,,3,3
1150178_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,,,3,3
1154332_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
115521_2.png,하의,팬츠,화이트,['데님'],발목,,스키니,,,['무지'],,3,3
1159865_2.png,하의,청바지,블랙,['데님'],발목,['스티치'],노멀,,,,,3,3
1161245_1.png,상의,셔츠,스카이블루,['데님'],,['단추'],루즈,긴팔,브이넥,['무지'],셔츠칼라,3,3
1166107_2.png,하의,팬츠,화이트,['데님'],발목,,노멀,,,,,3,3
1168073_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
1168173_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
1169353_2.png,하의,청바지,블루,['데님'],발목,,벨보텀,,,,,3,3
1169633_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,,,3,3
1204367_3.png,원피스,드레스,스카이블루,['데님'],미니,['버클',,,,,,3,3
1205723_3.png,원피스,드레스,네이비,['데님'],미디,['단추',,,,,,3,3
1206345_3.png,원피스,드레스,블루,['데님'],발목,['슬릿',,,,,,3,3
1210919_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
1210961_2.png,하의,청바지,블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
1218083_2.png,하의,스커트,블랙,['데님'],미니,['단추',,,,,,3,3
1218363_2.png,하의,스커트,네이비,['데님'],발목,['디스트로이드'],와이드,,,['무지'],,3,3
1231217_2.png,하의,스커트,네이비,['데님'],미디,['스티치'],노멀,,,,,3,3
123435_2.png,하의,청바지,블랙,['데님'],발목,,스키니,,,,,3,3
126483_2.png,하의,청바지,스카이블루,['데님'],발목,['스티치'],노멀,,,,,3,3
1273342_2.png,하의,청바지,네이비,['데님'],발목,['비즈'],노멀,,,,,3,3
1276368_2.png,하의,청바지,네이비,['데님'],발목,,와이드,,,['무지'],,3,3
1276378_2.png,하의,청바지,네이비,['데님'],발목,,와이드,,,['무지'],,3,3
1279076_2.png,하의,청바지,블루,['데님'],발목,['롤업'],노멀,,,,,3,3
1281230_2.png,하의,청바지,스카이블루,['데님'],발목,,스키니,,,['무지'],,3,3
1285910_2.png,하의,스커트,화이트,['데님'],미니,['디스트로이드'],노멀,,,['무지'],,3,3
1290282_2.png,하의,청바지,스카이블루,['데님'],발목,,스키니,,,['무지'],,3,3
1290362_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
1290582_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
1301039_2.png,하의,스커트,,['데님'],미니,['포켓',,,,,,3,3
1302269_2.png,하의,청바지,스카이블루,['데님'],맥시,,노멀,,,['무지'],,3,3
1304840_2.png,하의,팬츠,화이트,['데님'],발목,,벨보텀,,,,,3,3
1305150_2.png,하의,팬츠,화이트,['데님'],발목,,노멀,,,,,3,3
1305711_2.png,하의,청바지,,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
1306041_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
1320530_2.png,하의,청바지,베이지,['데님'],발목,,와이드,,,['무지'],,3,3
1320540_2.png,하의,청바지,베이지,['데님'],발목,,와이드,,,['무지'],,3,3
1324741_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
1328163_3.png,원피스,드레스,네이비,['데님'],발목,['레이스'],루즈,긴팔,,,셔츠칼라,3,3
1329472_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,,,3,3
1329832_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,,,3,3
1334947_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
1344103_2.png,하의,청바지,블루,['데님'],맥시,['단추',,,,,,3,3
1344133_2.png,하의,청바지,블루,['데님'],발목,['단추',,,,,,3,3
1344203_2.png,하의,청바지,화이트,['데님'],발목,['단추',,,,,,3,3
1344293_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,,,3,3
1345319_3.png,원피스,드레스,그레이,['데님'],미니,['퍼프',,,,,,3,3
1345849_2.png,하의,청바지,스카이블루,['데님'],발목,['단추',,,,,,3,3
1345899_2.png,하의,청바지,화이트,['데님'],발목,['단추',,,,,,3,3
1345959_2.png,하의,청바지,네이비,['데님'],발목,['단추',,,,,,3,3
1345969_2.png,하의,청바지,네이비,['데님'],발목,['단추',,,,,,3,3
1346069_2.png,하의,청바지,블랙,['데님'],발목,['단추',,,,,,3,3
1346349_2.png,하의,청바지,화이트,['데님'],맥시,['단추',,,,,,3,3
1347419_2.png,하의,청바지,네이비,['데님'],발목,['스티치',,,,,,3,3
141413_2.png,하의,스커트,화이트,['데님'],미니,,노멀,,,['무지'],,3,3
203481_2.png,하의,스커트,네이비,['데님'],니렝스,,스키니,,,['무지'],,3,3
204508_2.png,하의,스커트,스카이블루,['데님'],미디,,와이드,,,['무지'],,3,3
204518_2.png,하의,스커트,스카이블루,['데님'],미디,,와이드,,,['무지'],,3,3
206224_2.png,하의,청바지,스카이블루,['데님'],발목,['스티치'],노멀,,,['무지'],,3,3
227081_2.png,하의,스커트,블루,['데님'],미니,['스티치'],노멀,,,['무지'],,3,3
257300_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
257545_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
257556_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
259115_2.png,하의,팬츠,화이트,['데님'],발목,,벨보텀,,,['무지'],,3,3
259477_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
259593_2.png,하의,청바지,네이비,['데님'],발목,,노멀,,,['무지'],,3,3
261753_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
267810_3.png,원피스,드레스,블루,['데님'],니렝스,['셔링',,,,,,3,3
267912_4.png,아우터,재킷,베이지,['데님'],노말,['리본',,,,,,3,3
274749_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
27721_2.png,하의,청바지,네이비,['데님'],발목,['롤업'],노멀,,,,,3,3
289204_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
294125_2.png,하의,청바지,네이비,['데님'],발목,['슬릿'],스키니,,,['무지'],,3,3
307736_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
311414_2.png,하의,청바지,,['데님'],발목,,스키니,,,['무지'],,3,3
318512_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
318523_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
319665_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,['무지'],,3,3
320982_2.png,하의,청바지,스카이블루,['데님'],발목,['단추',,,,,,3,3
326338_2.png,하의,청바지,화이트,['데님'],발목,,노멀,,,['무지'],,3,3
335502_2.png,하의,청바지,블루,['데님'],발목,['스티치',,,,,,3,3
335535_2.png,하의,청바지,화이트,['데님'],발목,['스티치',,,,,,3,3
335545_2.png,하의,청바지,화이트,['데님'],발목,['스티치',,,,,,3,3
353628_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
402738_2.png,하의,청바지,블루,['데님'],미니,['스티치',,,,,,3,3
410130_2.png,하의,팬츠,스카이블루,['데님'],미니,['디스트로이드'],스키니,,,,,3,3
410142_2.png,하의,팬츠,스카이블루,['데님'],미니,['디스트로이드'],스키니,,,,,3,3
422478_2.png,하의,청바지,스카이블루,['데님'],발목,['스티치'],노멀,,,['무지'],,3,3
460594_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
480777_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
481138_2.png,하의,팬츠,화이트,['데님'],발목,,노멀,,,['무지'],,3,3
481548_2.png,하의,팬츠,화이트,['데님'],발목,,스키니,,,['무지'],,3,3
481598_2.png,하의,청바지,블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
482334_1.png,상의,블라우스,스카이블루,['데님'],노멀,['퍼프',,,,,,3,3
482444_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
484774_2.png,하의,청바지,스카이블루,['데님'],발목,['스티치',,,,,,3,3
485005_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,,,3,3
485015_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,,,3,3
485415_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
488122_2.png,하의,청바지,블루,['데님'],미니,['단추',,,,,,3,3
488132_2.png,하의,청바지,블루,['데님'],미니,['단추',,,,,,3,3
488292_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
501051_2.png,하의,청바지,블루,['데님'],발목,['롤업'],노멀,,,,,3,3
501081_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,,,3,3
501432_2.png,하의,청바지,블루,['데님'],발목,['포켓',,,,,,3,3
501452_2.png,하의,청바지,스카이블루,['데님'],발목,['포켓',,,,,,3,3
501472_2.png,하의,청바지,스카이블루,['데님'],발목,['포켓',,,,,,3,3
502697_2.png,하의,청바지,,['데님'],발목,,스키니,,,,,3,3
529069_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
529818_2.png,하의,청바지,네이비,['데님'],미니,['스터드'],노멀,,,['무지'],,3,3
530150_2.png,하의,청바지,네이비,['데님'],발목,,와이드,,,['무지'],,3,3
53090_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
540020_2.png,하의,팬츠,화이트,['데님'],발목,['스티치',,,,,,3,3
604401_2.png,하의,스커트,블랙,['데님'],발목,,노멀,,,,,3,3
605139_2.png,하의,청바지,블루,['데님'],,,스키니,,,,,3,3
605739_2.png,하의,팬츠,블랙,['데님'],발목,,스키니,,,['무지'],,3,3
615192_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
662563_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,['무지'],,3,3
666871_2.png,하의,스커트,블랙,['데님'],미니,['디스트로이드'],노멀,,,['무지'],,3,3
666910_4.png,아우터,재킷,블랙,['데님'],크롭,['단추'],노멀,긴팔,,['무지'],,3,3
666910_2.png,하의,스커트,블랙,['데님'],미니,['디스트로이드'],노멀,,,['무지'],,3,3
668820_2.png,하의,청바지,네이비,['데님'],발목,,벨보텀,,,['무지'],,3,3
676141_2.png,하의,팬츠,블랙,['데님'],발목,,벨보텀,,,['무지'],,3,3
676151_2.png,하의,팬츠,블랙,['데님'],발목,,벨보텀,,,['무지'],,3,3
676161_2.png,하의,팬츠,블랙,['데님'],발목,,벨보텀,,,['무지'],,3,3
676911_2.png,하의,청바지,블랙,['데님'],발목,['디스트로이드'],벨보텀,,,['무지'],,3,3
676921_2.png,하의,팬츠,블랙,['데님'],발목,,벨보텀,,,['무지'],,3,3
676931_2.png,하의,청바지,블랙,['데님'],발목,['디스트로이드'],벨보텀,,,['무지'],,3,3
676941_2.png,하의,청바지,블랙,['데님'],발목,['디스트로이드'],벨보텀,,,['무지'],,3,3
67858_2.png,하의,청바지,스카이블루,['데님'],,,,,,['무지'],,3,3
680404_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
680444_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
680464_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
680926_2.png,하의,팬츠,화이트,['데님'],발목,,스키니,,,['무지'],,3,3
680936_2.png,하의,팬츠,화이트,['데님'],발목,,스키니,,,['무지'],,3,3
684847_2.png,하의,팬츠,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
691902_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
691912_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
692450_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
693493_2.png,하의,청바지,블루,['데님'],발목,['스티치',,,,,,3,3
695096_2.png,하의,청바지,블루,['데님'],미디,,노멀,,,['무지'],,3,3
695666_2.png,하의,청바지,스카이블루,['데님'],발목,['스티치',,,,,,3,3
695676_2.png,하의,청바지,스카이블루,['데님'],발목,['스티치',,,,,,3,3
703590_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,['무지'],,3,3
718158_2.png,하의,팬츠,블랙,['데님'],발목,,스키니,,,['무지'],,3,3
721698_2.png,하의,스커트,화이트,['데님'],미니,,노멀,,,['무지'],,3,3
721708_2.png,하의,스커트,화이트,['데님'],미니,,노멀,,,['무지'],,3,3
721728_2.png,하의,스커트,화이트,['데님'],미니,,노멀,,,['무지'],,3,3
730872_2.png,하의,청바지,스카이블루,['데님'],발목,['슬릿'],노멀,,,,,3,3
730888_2.png,하의,청바지,스카이블루,['데님'],발목,['슬릿'],노멀,,,,,3,3
730898_2.png,하의,청바지,스카이블루,['데님'],발목,['슬릿'],노멀,,,,,3,3
732737_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
732747_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
732787_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
733307_2.png,하의,청바지,블루,['데님'],발목,,벨보텀,,,,,3,3
733317_2.png,하의,청바지,블루,['데님'],발목,,벨보텀,,,,,3,3
733337_2.png,하의,청바지,블루,['데님'],발목,,벨보텀,,,,,3,3
73503_2.png,하의,팬츠,화이트,['데님'],발목,,벨보텀,,,['무지'],,3,3
735460_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
735470_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
742812_2.png,하의,청바지,블랙,['데님'],발목,,스키니,,,['무지'],,3,3
743732_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
749801_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
754690_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
754700_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760008_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
760028_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
760058_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
760068_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
760288_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760298_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760308_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760318_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760348_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760358_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760368_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760518_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760528_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760538_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760548_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760558_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760578_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
760588_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
767177_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,,,3,3
767197_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,,,3,3
767227_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,,,3,3
767247_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,,,3,3
767277_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,,,3,3
